unit_id,connection_type,technology,tier,rsp,state_or_territory,geography,is_this_service_impaired,is_this_service_underperforming,gateway_mac,All hour trimmed mean download speed,All hour minimum download speed,All hour maximum download speed,Busy hour trimmed mean download speed,Busy hour minimum download speed,Busy hour maximum download speed,All hour trimmed mean upload speed,All hour minimum upload speed,All hour maximum upload speed,Busy hour trimmed mean upload speed,Busy hour minimum upload speed,Busy hour maximum upload speed,All hour trimmed mean latency,All hour minimum latency,All hour maximum latency,Busy hour trimmed mean latency,Busy hour minimum latency,Busy hour maximum latency,Average daily outages
21854317,NBN,Fibre to the Premises,100/20 Mbps,TPG,WA,Urban,FALSE,FALSE,b0:fxxxxxx,92.61,75.73,93.41,92.59,86.16,93.36,18.72,17.73,18.91,18.73,18.06,18.91,2.81,2.41,7.24,3.07,2.53,6.04,0.06
23084153,NBN,Fibre to the Node,50/20 Mbps,Optus,WA,Urban,FALSE,FALSE,34:6xxxxxx,41.05,2.42,46.89,40.31,4.29,46.85,9.64,7.24,10.83,9.61,8.49,10.83,13.34,8.94,75.43,13.23,10.9,22.81,0
102022013,NBN,Fibre to the Premises,250/25 Mbps,Dodo & iPrimus,WA,Urban,FALSE,FALSE,d8:4xxxxxx,269.37,233.36,273.2,269.95,265.46,272.36,23.68,22.53,23.78,23.69,23.63,23.72,2.94,2.51,4.3,2.92,2.51,3.1,0.06
134674303,NBN very high speed services,Fibre to the Premises,500-990/50 Mbps,Leaptel,WA,Urban,FALSE,FALSE,00:fxxxxxx,930.37,754.85,934.92,928.73,772.69,934.84,47.23,42.23,47.37,47.14,44.77,47.33,1.71,1.63,2.29,1.74,1.67,2.25,0.07
2992259,NBN,Fibre to the Node,100/20 Mbps,Other RSPs,WA,Urban,FALSE,FALSE,40:exxxxxx,106.81,81.71,108.84,105.59,81.71,108.79,18.82,17.42,19.02,18.78,17.42,18.97,7.94,7.91,8.51,7.98,7.92,8.45,0.1
111768967,NBN,Fibre to the Node,100/40 Mbps,Launtel,WA,Urban,FALSE,FALSE,a0:3xxxxxx,79.4,62.36,80.08,79.18,65.94,80.08,28.49,27.62,29.12,28.47,28.01,28.94,12.19,9.41,15.83,12.14,10.65,15.38,0
29843337,NBN very high speed services,Fibre to the Premises,500-990/50 Mbps,Aussie Broadband,WA,Urban,FALSE,FALSE,2c:3xxxxxx,915.58,280.62,925.84,917.7,832.56,925.47,47.39,45.78,47.54,47.42,47.29,47.54,2.1,2.07,2.18,2.11,2.08,2.14,0
2992265,NBN very high speed services,Fibre to the Premises,500-990/50 Mbps,Other RSPs,NT + SA,Urban,FALSE,FALSE,b0:5xxxxxx,853.93,567.55,936.21,827.82,620.05,936.21,47.03,45.11,47.96,47.04,45.92,47.85,72.12,43.2,92.85,71.2,43.35,83.58,0.03
24329357,NBN,Fibre to the Node,50/20 Mbps,Exetel,WA,Urban,FALSE,FALSE,28:exxxxxx,52.99,41.65,54.55,52.09,41.65,54.45,18.85,17.23,19.02,18.85,18.71,18.9,17.65,14.7,23.98,17.74,15.97,19.28,0
23486861,NBN,Fibre to the Premises,100/40 Mbps,Dodo & iPrimus,WA,Urban,FALSE,FALSE,c8:1xxxxxx,91.31,48.51,93.84,90.85,73.22,93.78,37.64,37.32,37.72,37.64,37.48,37.71,8.64,8.37,9.7,8.68,8.51,9.16,0
127446164,NBN,Fibre to the Node,50/20 Mbps,Vodafone,WA,Urban,FALSE,FALSE,10:7xxxxxx,53.57,48.74,54.01,53.41,48.74,53.86,18.96,18.37,19.22,18.93,18.4,19.01,9.3,6.35,12.19,9.22,6.42,9.96,0.03
97491349,NBN,Fibre to the Node,25/10 Mbps,Aussie Broadband,WA,Urban,FALSE,FALSE,f8:cxxxxxx,24.74,21.72,27.36,24.52,21.73,27.22,4.43,3.14,5.52,4.34,3.2,5.35,10.97,9.25,13.87,10.88,9.58,12.08,0.06
118405795,NBN very high speed services,Fibre to the Premises,500-990/50 Mbps,Launtel,WA,Urban,FALSE,FALSE,ee:fxxxxxx,880.59,335.49,906.48,860.71,335.49,906.26,44.42,36.67,45.37,43.76,36.67,45.33,2.84,2.33,3.6,2.9,2.57,3.6,0
66082745,NBN,Hybrid Fibre Coaxial,100/20 Mbps,Telstra,WA,Urban,FALSE,FALSE,24:axxxxxx,105.2,40.1,109.45,105.05,79.45,108.93,15.26,8.71,18.62,15.57,10.53,18.31,28.42,9.8,59.74,31.54,10.6,56.88,0.06
2621887,NBN,Fibre to the Premises,50/20 Mbps,TPG,WA,Urban,FALSE,FALSE,28:8xxxxxx,53.45,33.33,53.86,53.14,33.33,53.81,18.04,16.4,18.91,18.1,16.4,18.9,2.75,2.6,3.7,2.76,2.64,3.7,0.19
39287745,NBN,Fibre to the Premises,50/20 Mbps,iiNet,WA,Urban,FALSE,FALSE,9c:5xxxxxx,53.3,44.07,53.99,53.08,48.83,53.89,19.02,18.6,19.53,19.03,18.8,19.53,2.48,2.43,3.54,2.51,2.45,2.71,0.06
23486925,NBN,Fibre to the Premises,100/20 Mbps,Aussie Broadband,WA,Urban,FALSE,FALSE,e8:9xxxxxx,108.49,94.77,109.95,108.21,94.77,109.95,18.95,18.44,19.01,18.94,18.53,19.01,2.48,2.26,2.69,2.5,2.31,2.66,0.06
3995085,NBN very high speed services,Fibre to the Premises,500-990/50 Mbps,Aussie Broadband,WA,Urban,FALSE,FALSE,78:dxxxxxx,937.36,916.16,939.52,936.8,916.16,939.06,47.43,46.93,47.65,47.42,47.18,47.53,2.23,2.21,2.34,2.24,2.22,2.34,0.06
21854417,NBN,Fibre to the Premises,100/20 Mbps,Optus,WA,Urban,FALSE,FALSE,ac:bxxxxxx,108.53,93.93,109.31,108.28,95.99,109.31,19.08,16.27,19.29,19.09,18.86,19.28,3.51,3.43,5.84,3.51,3.43,3.57,0
